ID_Donante,CD_Estado,DT_Cancelacion,Importe,DT_Primer_Cobro,DT_Ultima_Donacion,CD_Motivo_Cancelacion
1020472491,Cerrado,2022-05-12,50000,,,Sin primer pago
1020156038,Cerrado,2017-11-24,15000,2015-03-31,2017-11-23,Aumento
1020472492,Cerrado,2022-11-28,30000,2022-02-17,2022-11-02,Problemas económicos
1020156061,Cerrado,2017-06-08,50000,2015-01-31,2016-12-31,Otra
1020156079,Cerrado,2017-06-07,20000,2015-01-31,2017-04-19,Aumento
1020472495,Cerrado,2022-05-12,30000,,,Sin primer pago
1020443343,Cerrado,2019-12-18,50000,2019-07-10,,Disminución
1020472494,Cerrado,2022-05-09,30000,2022-03-01,2022-05-01,Cancela donación por salida del país
1020156103,Cerrado,2019-07-11,20000,2015-01-31,2019-07-03,Aumento
1020443346,Cerrado,2020-09-23,30000,,,Sin primer pago
1020472497,Cerrado,2022-05-27,50000,,,Sin primer pago
1020443347,Cerrado,2019-07-10,50000,,,Entrada incorrecta
1020472498,Cerrado,2022-05-27,50000,,,Sin primer pago
1020328611,Cerrado,2022-03-31,20000,,,Sin primer pago
1020472499,Cerrado,2022-09-13,30000,2022-03-01,2022-06-01,Problemas económicos
1020156137,Cerrado,2015-04-21,20000,,,Sin primer pago
1020472502,Cerrado,2023-07-31,30000,2022-02-25,2023-06-24,Disminución
1020156145,Cerrado,2015-02-18,40000,,,Sin primer pago
1020373997,Cerrado,2022-03-31,20000,,,Sin primer pago
1020156152,Cerrado,2017-08-08,20000,2015-01-31,2016-04-30,Cancela donación por salida del país
1020436736,Cerrado,2022-03-31,30000,,,Sin primer pago
1020469638,Cerrado,2022-05-27,30000,,,Sin primer pago
1020371686,Cerrado,2020-10-26,30000,,,Sin primer pago
1020453485,Cerrado,2022-07-28,20000,,,Sin primer pago
1020406508,Cerrado,2022-03-31,20000,,,Sin primer pago
1020156202,Cerrado,2016-02-08,20000,2015-01-31,2015-12-31,Problemas económicos
1020151047,Cerrado,2023-02-23,20000,2020-05-01,2022-06-01,No reactiva
1020472507,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156210,Cerrado,2016-02-08,20000,2015-01-31,2015-12-31,Problemas económicos
1020472509,Cerrado,2022-05-12,30000,,,Sin primer pago
1020472505,Cerrado,2022-05-20,30000,2022-04-17,2022-04-17,Problemas económicos
1020156244,Cerrado,2016-06-01,20000,2015-02-28,2016-05-19,Problemas económicos
1020472511,Cerrado,2022-05-27,30000,,,Sin primer pago
1020156251,Cerrado,2018-05-28,20000,2015-01-31,2018-02-05,Problemas económicos
1020156269,Cerrado,2021-12-06,25000,2015-03-31,2021-12-03,Aumento
1020457842,Cerrado,2022-07-28,20000,,,Sin primer pago
1020156277,Cerrado,2018-09-15,20000,2015-03-31,2016-12-31,Dona a otra ONG
1020442342,Cerrado,2019-07-11,30000,,,Disminución
1020156285,Cerrado,2017-11-24,20000,2015-03-31,2017-11-16,Aumento
1020472522,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156301,Cerrado,2015-05-12,30000,,,Sin primer pago
1020438625,Cerrado,2020-12-11,15000,2019-08-01,2020-12-01,Problemas económicos
1020472523,Cerrado,2022-10-06,30000,2022-03-01,2022-10-01,Solo un Pago
1020156327,Cerrado,2015-05-19,40000,,,Sin primer pago
1020156335,Cerrado,2015-04-15,20000,,,Sin primer pago
1020472528,Cerrado,2022-05-27,30000,,,Sin primer pago
1020156343,Cerrado,2015-04-13,20000,,,Sin primer pago
1020443359,Cerrado,2022-06-29,30000,2019-07-11,2022-06-03,Aumento
1020156350,Cerrado,2015-04-15,20000,,,Sin primer pago
1020443360,Cerrado,2019-08-29,30000,2019-07-11,2019-08-02,Disminución
1020156368,Cerrado,2015-02-12,35000,,,Sin primer pago
1020472533,Cerrado,2022-05-27,50000,,,Sin primer pago
1020309793,Cerrado,2021-09-22,30000,2019-08-01,2021-09-01,Aumento
1020156392,Cerrado,2016-10-13,200000,2015-03-31,2015-06-30,Sin pagos últimamente
1020156400,Cerrado,2017-12-03,40000,2015-02-28,,Limpieza de datos
1020014047,Cerrado,2021-09-24,25000,2019-08-01,2021-09-01,Aumento
1020156418,Cerrado,2015-07-01,20000,2015-01-31,2015-01-31,Sin pagos últimamente
1020156426,Cerrado,2016-05-25,20000,,,Sin primer pago
1020156103,Cerrado,2021-12-16,50000,2019-08-01,2021-12-01,Aumento
1020472539,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156434,Cerrado,2016-09-27,20000,2015-02-28,2015-02-28,Sin pagos últimamente
1020472540,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156442,Cerrado,2016-05-24,40000,,,Sin primer pago
1020337885,Cerrado,2023-07-13,25000,2019-08-01,2023-07-01,Problemas económicos
1020472541,Cerrado,2022-10-27,50000,2022-03-01,2022-10-01,Disminución
1020156467,Cerrado,2018-11-01,20000,2015-01-31,,Dona a otra ONG
1020443366,Cerrado,2020-02-24,30000,2019-08-05,2020-02-04,Problemas económicos
1020472543,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156491,Cerrado,2015-04-21,20000,,,Sin primer pago
1020443141,Cerrado,2019-09-23,30000,,,Sin primer pago
1020472545,Cerrado,2022-05-27,30000,,,Sin primer pago
1020156541,Cerrado,2017-10-23,30000,2015-01-31,2016-12-31,Disminución
1020443367,Cerrado,2020-07-21,50000,2019-07-12,2020-07-02,Problemas económicos
1020472546,Cerrado,2022-05-27,30000,,,Sin primer pago
1020443368,Cerrado,2020-10-27,30000,,,Sin primer pago
1020472547,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156566,Cerrado,2021-11-04,20000,2015-01-31,2021-11-01,Problemas económicos
1020148548,Cerrado,2023-05-26,25000,2019-08-01,2023-05-01,Piensa que no se necesita
1020156608,Cerrado,2015-04-21,20000,,,Sin primer pago
1020011852,Cerrado,2021-07-19,10000,2019-08-01,2021-07-01,Aumento
1020472548,Cerrado,2022-04-01,30000,,,Sin primer pago
1020472550,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156632,Cerrado,2022-08-18,20000,2015-01-31,2022-07-02,Mal servicio / Mala atención
1020472551,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156640,Cerrado,2016-05-24,20000,,,Sin primer pago
1020443375,Cerrado,2022-08-16,30000,2019-07-15,2022-08-03,Aumento
1020472553,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156699,Cerrado,2017-03-29,20000,2015-03-31,2017-03-15,Problemas económicos
1020251763,Cerrado,2021-10-28,55000,2019-08-01,2021-10-01,Aumento
1020156715,Cerrado,2015-07-01,30000,,,Sin primer pago
1020472556,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156723,Cerrado,2015-04-14,20000,,,Sin pagos últimamente
1020443386,Cerrado,2023-02-28,20000,2019-08-06,2023-03-03,Aumento
1020472558,Cerrado,2022-05-12,30000,,,Sin primer pago
1020443387,Cerrado,2020-01-21,30000,2019-07-15,2020-01-08,Aumento
1020472564,Cerrado,2022-05-27,30000,,,Sin primer pago
1020156756,Cerrado,2020-01-17,20000,2015-01-31,2020-01-03,Cancela donación por salida del país
1020017040,Cerrado,2022-10-04,60000,2019-08-01,2022-10-01,Problemas económicos
1020472568,Cerrado,2022-05-12,30000,2022-05-01,2022-05-01,Solo un Pago
1020156764,Cerrado,2019-01-04,20000,2015-05-31,,Otra
1020186654,Cerrado,2021-12-20,23000,2019-07-15,2021-12-02,Aumento
1020472570,Cerrado,2022-05-12,50000,,,Sin primer pago
1020472572,Cerrado,2023-02-09,30000,2022-04-01,2022-04-01,No reactiva
1020156798,Cerrado,2023-01-07,100000,2015-01-31,2022-11-02,Aumento
1020156806,Cerrado,2017-04-26,20000,2015-03-31,2015-06-30,Problemas económicos
1020341333,Cerrado,2020-02-05,50000,2019-07-15,2020-01-03,Disminución
1020472574,Cerrado,2022-09-05,30000,2022-03-01,2022-09-01,Problemas económicos
1020343677,Cerrado,2022-03-02,20000,2019-12-27,2022-02-27,Problemas económicos
1020443358,Cerrado,2021-12-01,100000,2019-07-15,2021-12-02,Aumento
1020443372,Cerrado,2020-09-24,30000,,,Sin primer pago
1020472168,Cerrado,2022-08-08,50000,2022-03-10,2022-08-03,Problemas económicos
1020156855,Cerrado,2015-09-17,20000,2015-03-31,2015-09-30,Problemas económicos
1020472578,Cerrado,2023-05-23,50000,2022-03-01,2023-05-01,Problemas económicos
1020156863,Cerrado,2021-05-24,20000,2015-01-31,2021-05-03,Aumento
1020299853,Cerrado,2022-02-03,20000,2020-04-01,2022-01-01,Problemas económicos
1020472580,Cerrado,2022-04-19,30000,2022-03-19,2022-03-19,Problemas económicos
1020156889,Cerrado,2019-04-25,20000,2015-08-31,,Disminución
1020299945,Cerrado,2021-09-03,60000,2019-08-01,2021-09-01,Aumento
1020472582,Cerrado,2022-05-27,50000,,,Sin primer pago
1020156897,Cerrado,2015-03-05,20000,2015-01-31,2015-03-31,Problemas económicos
1020066682,Cerrado,2021-09-21,35000,2019-08-01,2021-09-01,Aumento
1020472584,Cerrado,2022-05-12,50000,,,Sin primer pago
1020156905,Cerrado,2015-03-30,20000,,,Sin primer pago
1020436634,Cerrado,2020-02-13,70000,2019-08-02,2020-02-03,Aumento
1020472586,Cerrado,2022-05-27,30000,,,Sin primer pago
1020156939,Cerrado,2015-09-04,20000,,,Problemas económicos
1020472591,Cerrado,2022-09-06,20000,2022-03-01,2022-09-01,Problemas económicos
1020156947,Cerrado,2016-05-24,20000,,,Sin primer pago
1020472593,Cerrado,2022-03-02,50000,2022-03-01,2022-03-01,Disminución
1020156962,Cerrado,2016-05-24,20000,,,Sin primer pago
1020472595,Cerrado,2022-06-30,30000,,,Sin primer pago
1020156988,Cerrado,2015-11-04,20000,2015-01-18,2015-01-18,Sin pagos últimamente
1020472598,Cerrado,2022-05-12,30000,,,Sin primer pago
1020156996,Cerrado,2015-11-04,20000,2015-01-31,2015-01-31,Sin pagos últimamente
1020171169,Cerrado,2021-07-08,30000,2019-08-01,2021-07-01,Aumento
1020472600,Cerrado,2022-05-12,50000,,,Sin primer pago
1020157010,Cerrado,2016-01-05,20000,2015-06-30,2015-06-30,Sin pagos últimamente
1020468791,Cerrado,2022-05-27,30000,,,Sin primer pago
1020157028,Cerrado,2023-08-03,20000,2015-01-31,2023-08-01,Problemas económicos
1020180731,Cerrado,2021-10-11,27000,2019-08-01,2021-10-01,Aumento
1020157069,Cerrado,2018-07-05,30000,2015-09-30,2018-07-03,Aumento
1020412999,Cerrado,2019-08-02,20000,,,Entrada incorrecta
1020157077,Cerrado,2016-02-26,50000,2015-01-31,2015-03-31,Sin pagos últimamente
1020472605,Cerrado,2022-05-12,30000,,,Sin primer pago
1020443506,Cerrado,2022-03-31,100000,,,Sin primer pago
1020472606,Cerrado,2022-10-26,30000,2022-03-01,2022-10-01,Problemas económicos
1020157168,Cerrado,2017-12-03,35000,2015-01-31,,Limpieza de datos
1020443507,Cerrado,2020-12-19,10000,,,Sin primer pago
1020472604,Cerrado,2022-04-01,30000,,,Sin primer pago
1020157176,Cerrado,2023-03-06,20000,2015-04-30,2023-03-01,Cancela donación por salida del país
1020443508,Cerrado,2019-08-29,30000,,,Sin primer pago
1020472607,Cerrado,2022-05-12,30000,,,Sin primer pago
1020157184,Cerrado,2015-09-21,20000,2015-03-31,2015-09-30,Problemas económicos
1020443514,Cerrado,2020-09-24,1000,,,Sin primer pago
1020472608,Cerrado,2022-05-12,30000,,,Sin primer pago
1020157200,Cerrado,2015-03-30,20000,,,Sin primer pago
1020443509,Cerrado,2022-03-31,50000,,,Sin primer pago
1020472611,Cerrado,2022-05-12,30000,,,Sin primer pago
1020157226,Cerrado,2017-12-03,20000,2015-02-28,,Limpieza de datos
1020443510,Cerrado,2020-10-27,30000,,,Sin primer pago
1020157259,Cerrado,2015-05-12,20000,,,Sin primer pago
1020443511,Cerrado,2020-12-29,30000,,,Sin primer pago
1020472612,Cerrado,2023-04-04,30000,2022-04-01,2023-04-01,Problemas económicos
1020157283,Cerrado,2016-05-25,20000,,,Sin primer pago
1020443513,Cerrado,2021-04-19,30000,,,Sin primer pago
1020472616,Cerrado,2023-03-21,30000,2022-02-21,2023-03-02,Aumento
1020157291,Cerrado,2015-05-12,20000,,,Sin primer pago
1020443515,Cerrado,2019-11-27,100000,2019-07-17,,Cancela donación por salida del país
1020472620,Cerrado,2022-05-12,30000,,,Sin primer pago
1020157333,Cerrado,2015-04-21,35000,,,Sin primer pago
1020443516,Cerrado,2022-03-31,30000,,,Sin primer pago
1020472624,Cerrado,2022-05-12,30000,,,Sin primer pago
1020157416,Cerrado,2016-09-27,20000,2015-01-31,2015-01-31,Sin pagos últimamente
1020472627,Cerrado,2022-05-27,50000,,,Sin primer pago
1020157424,Cerrado,2015-04-21,20000,,,Sin primer pago
1020443523,Cerrado,2022-10-26,30000,2019-08-16,2022-10-18,Problemas económicos
1020472630,Cerrado,2022-04-12,50000,,,Sin primer pago
1020157440,Cerrado,2015-04-21,20000,,,Sin primer pago
1020472632,Cerrado,2022-05-27,50000,,,Sin primer pago
1020157457,Cerrado,2015-04-21,20000,,,Sin primer pago
1020281729,Cerrado,2023-04-18,50000,2019-08-01,2023-04-01,Aumento
1020472634,Cerrado,2022-05-27,50000,,,Sin primer pago
1020443147,Cerrado,2021-03-02,30000,2019-07-19,2021-02-02,Problemas económicos
1020472636,Cerrado,2022-05-12,30000,,,Sin primer pago
1020157473,Cerrado,2017-01-04,30000,,,Sin primer pago
1020472403,Cerrado,2022-05-17,20000,2022-05-14,2022-05-14,Solo un Pago
1020157515,Cerrado,2020-02-20,20000,2015-02-28,2020-02-01,Otra
1020362370,Cerrado,2020-06-04,1250000,2019-08-01,2020-06-01,Aumento
1020472640,Cerrado,2022-05-12,30000,,,Sin primer pago
1020443529,Cerrado,2019-12-03,30000,,,Sin primer pago
1020157549,Cerrado,2016-12-31,20000,2015-02-12,2016-05-28,Sin pagos últimamente
1020472642,Cerrado,2022-06-30,30000,,,Sin primer pago
1020157564,Cerrado,2015-06-09,20000,,,Sin primer pago
1020295158,Cerrado,2021-10-28,60000,2019-08-01,2021-10-01,Aumento
1020472645,Cerrado,2022-03-04,30000,2022-02-21,2022-03-03,Problemas económicos
1020329973,Cerrado,2021-06-16,15000,2020-01-01,2021-06-01,Problemas económicos
1020157598,Cerrado,2017-06-09,20000,2015-02-12,2016-11-26,Sin pagos últimamente
1020013882,Cerrado,2021-10-11,40000,2019-08-01,2021-10-01,Aumento
1020472648,Cerrado,2022-06-30,30000,,,Sin primer pago
1020157614,Cerrado,2016-06-02,20000,2015-02-12,2016-01-26,Sin pagos últimamente
1020384014,Cerrado,2020-05-11,15000,2019-09-01,2020-04-01,Problemas económicos
1020472649,Cerrado,2022-06-30,30000,,,Sin primer pago
1020157697,Cerrado,2015-03-02,20000,,,Problemas económicos
1020426568,Cerrado,2022-12-02,30000,2019-09-01,2022-11-01,Problemas económicos
1020472650,Cerrado,2022-04-22,30000,2022-03-01,2022-03-01,Solo un Pago
1020157721,Cerrado,2015-11-04,20000,2015-01-31,2015-01-31,Sin pagos últimamente
1020443316,Cerrado,2023-07-19,50000,2019-07-22,2023-07-02,Aumento
1020472653,Cerrado,2022-03-17,30000,,,Sin primer pago
1020157747,Cerrado,2017-12-16,20000,2015-02-28,2017-12-01,Aumento
1020443525,Cerrado,2021-08-17,30000,2019-10-22,2021-03-09,Problemas económicos
1020099246,Cerrado,2022-07-28,30000,,,Sin primer pago
1020157754,Cerrado,2017-12-21,20000,2015-02-28,2018-01-02,Aumento
1020472663,Cerrado,2022-06-30,30000,,,Sin primer pago
1020157770,Cerrado,2018-07-12,20000,2015-02-28,2015-04-30,Sin pagos últimamente
1020472672,Cerrado,2022-12-21,30000,2022-03-02,2022-12-02,Problemas económicos
1020157788,Cerrado,2015-09-28,20000,2015-08-31,2015-09-30,Problemas económicos
1020008437,Cerrado,2023-03-09,40000,2019-08-01,2023-03-01,Aumento
1020157796,Cerrado,2015-04-23,20000,2015-01-31,2015-04-30,Problemas económicos
1020472682,Cerrado,2022-05-27,30000,,,Sin primer pago
1020157804,Cerrado,2015-11-04,20000,2015-01-31,2015-01-31,Sin pagos últimamente
1020039168,Cerrado,2023-04-28,100000,2019-08-01,2023-04-01,Aumento
1020472683,Cerrado,2022-12-13,30000,2022-03-01,2022-12-01,Disminución
1020157812,Cerrado,2015-03-10,20000,2015-02-28,2015-02-28,Problemas económicos
1020472690,Cerrado,2022-05-27,50000,,,Sin primer pago
1020472697,Cerrado,2022-07-28,50000,,,Sin primer pago
1020157846,Cerrado,2017-12-03,20000,2015-03-31,,Limpieza de datos
1020472702,Cerrado,2022-05-12,30000,,,Sin primer pago
1020157853,Cerrado,2015-05-04,20000,2015-01-31,2015-01-31,Problemas económicos
1020157861,Cerrado,2018-05-29,15000,2015-01-31,2018-01-09,Disminución
1020003131,Cerrado,2020-08-12,50000,2019-08-01,2020-08-01,Aumento
1020157879,Cerrado,2016-05-24,10000,,,Sin primer pago
1020472718,Cerrado,2022-05-27,50000,,,Sin primer pago
1020157887,Cerrado,2015-04-21,20000,,,Sin primer pago
1020472719,Cerrado,2022-05-27,30000,,,Sin primer pago
1020472723,Cerrado,2022-03-12,30000,,,Sin primer pago
1020157929,Cerrado,2015-04-21,20000,,,Sin primer pago
1020386395,Cerrado,2019-10-08,15000,2019-10-01,2019-10-01,Problemas económicos
1020157952,Cerrado,2017-09-27,20000,2015-01-31,2017-04-07,Otra
1020412845,Cerrado,2022-01-07,60000,2019-08-01,2022-01-01,Aumento
1020157960,Cerrado,2019-01-16,20000,2015-01-31,2019-01-15,Otra
1020416537,Cerrado,2021-10-28,55000,2019-08-01,2021-10-01,Aumento
1020472737,Cerrado,2022-05-12,30000,,,Sin primer pago
1020157994,Cerrado,2023-04-27,35000,2015-01-31,2023-03-08,Aumento
1020403901,Cerrado,2022-03-31,15000,,,Sin primer pago
1020472738,Cerrado,2023-01-31,30000,,,Sin primer pago
1020158000,Cerrado,2015-04-21,20000,,,Sin primer pago
1020442103,Cerrado,2021-06-24,15000,2019-08-15,2021-01-15,Problemas económicos
1020472735,Cerrado,2022-07-05,30000,2022-03-01,2022-07-01,Problemas económicos
1020158018,Cerrado,2021-11-09,20000,2015-02-28,2021-11-04,Aumento
1020472742,Cerrado,2022-04-29,30000,2022-04-01,2022-04-01,Solo un Pago
1020158026,Cerrado,2015-04-21,20000,,,Sin primer pago
1020472743,Cerrado,2022-04-13,30000,,,Sin primer pago
1020158067,Cerrado,2015-03-07,20000,,,Entrada incorrecta
1020472744,Cerrado,2022-12-01,30000,2022-11-30,2022-11-30,Solo un Pago
1020158141,Cerrado,2015-04-21,25000,,,Sin primer pago
1020443631,Cerrado,2020-12-28,20000,,,Sin primer pago
1020472747,Cerrado,2022-05-12,30000,,,Sin primer pago
1020158158,Cerrado,2015-04-21,20000,,,Sin primer pago
1020472748,Cerrado,2022-05-12,30000,,,Sin primer pago
1020158166,Cerrado,2015-02-20,20000,2015-02-28,2015-02-28,Problemas económicos
1020095285,Cerrado,2021-05-06,20000,2019-08-02,2021-05-03,Aumento
1020472647,Cerrado,2022-08-11,30000,2022-03-01,2022-08-01,Problemas económicos
1020158190,Cerrado,2015-04-21,20000,,,Sin primer pago
1020158208,Cerrado,2015-04-15,20000,,,Sin primer pago
1020443641,Cerrado,2019-08-15,30000,,,Entrada incorrecta
1020472392,Cerrado,2023-01-31,30000,,,Sin primer pago
1020158224,Cerrado,2015-05-19,20000,,,Sin primer pago
1020148688,Cerrado,2023-01-04,50000,2019-08-01,2023-01-01,Problemas económicos
1020470767,Cerrado,2022-05-12,30000,,,Sin primer pago
1020158232,Cerrado,2019-05-22,20000,2015-03-31,2019-05-03,Problemas económicos
1020472753,Cerrado,2022-05-12,50000,,,Sin primer pago
1020158240,Cerrado,2015-04-21,20000,,,Sin primer pago
1020383996,Cerrado,2022-02-22,15000,,,Entrada incorrecta
1020472755,Cerrado,2022-05-12,30000,,,Sin primer pago
1020472756,Cerrado,2022-05-12,30000,,,Sin primer pago
1020158778,Cerrado,2015-09-17,25000,2015-01-01,2015-02-01,Otra
1020443555,Cerrado,2019-07-26,30000,,,Sin primer pago
1020472758,Cerrado,2022-05-12,30000,,,Sin primer pago
1020158810,Cerrado,2016-05-24,20000,,,Sin primer pago
1020146351,Cerrado,2023-04-25,30000,2019-08-01,2023-04-01,Cancela donación por salida del país
1020472759,Cerrado,2022-04-29,50000,2022-04-01,2022-04-01,Solo un Pago
1020158828,Cerrado,2015-04-21,20000,,,Sin primer pago
1020441081,Cerrado,2020-07-02,15000,2019-08-01,2020-07-01,Problemas económicos
1020472760,Cerrado,2022-09-23,30000,2022-03-01,2022-03-01,No reactiva
1020443530,Cerrado,2022-12-15,50000,2019-09-01,2022-12-01,Aumento
1020472761,Cerrado,2022-06-29,50000,2022-03-01,2022-06-01,Problemas económicos
1020158844,Cerrado,2017-03-29,20000,2015-02-28,2017-03-01,Problemas económicos
1020442188,Cerrado,2019-08-05,30000,,,Sin primer pago
1020472762,Cerrado,2022-05-12,30000,,,Sin primer pago
1020158851,Cerrado,2016-05-23,20000,2015-03-31,2015-03-31,Sin pagos últimamente
1020441988,Cerrado,2023-02-16,30000,2020-04-16,,No reactiva
1020472763,Cerrado,2022-03-26,30000,,,Sin primer pago
1020158869,Cerrado,2021-11-03,20000,2015-06-30,2021-10-11,Cancela donación por salida del país
1020472764,Cerrado,2022-03-09,30000,2022-03-01,2022-03-01,Solo un Pago
1020158877,Cerrado,2015-11-17,20000,,,Entrada incorrecta
1020443659,Cerrado,2021-02-12,50000,2019-09-01,,Problemas económicos
1020472765,Cerrado,2022-05-12,30000,,,Sin primer pago
1020442549,Cerrado,2020-09-23,50000,,,Sin primer pago
1020472768,Cerrado,2022-05-12,30000,,,Sin primer pago
1020158935,Cerrado,2015-07-01,30000,2015-01-31,2015-01-31,Sin pagos últimamente
1020465290,Cerrado,2022-05-12,30000,,,Sin primer pago
1020467270,Cerrado,2022-05-27,30000,,,Sin primer pago
1020158968,Cerrado,2015-07-01,20000,2015-01-31,2015-01-31,Sin pagos últimamente
1020472776,Cerrado,2022-05-12,50000,,,Sin primer pago
1020159008,Cerrado,2015-07-01,20000,,,Sin primer pago
1020472779,Cerrado,2022-06-30,30000,,,Sin primer pago
1020443665,Cerrado,2021-03-11,100000,2019-07-29,2021-03-02,Aumento
1020472780,Cerrado,2022-05-27,30000,,,Sin primer pago
1020159032,Cerrado,2015-04-22,20000,,,Sin primer pago
1020472781,Cerrado,2022-05-27,30000,,,Sin primer pago
1020159073,Cerrado,2018-08-08,20000,2015-03-31,2018-01-09,Problemas económicos
1020159115,Cerrado,2018-12-11,20000,2015-01-31,2018-12-01,Aumento
1020159131,Cerrado,2018-07-05,20000,2015-04-30,2018-07-03,Aumento
1020443664,Cerrado,2019-08-06,30000,,,Sin primer pago
1020472786,Cerrado,2022-05-27,30000,,,Sin primer pago
1020159156,Cerrado,2015-09-21,20000,2015-03-31,2015-08-31,Problemas económicos
1020031181,Cerrado,2021-07-13,50000,2019-08-01,2021-07-01,Aumento
1020472789,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159164,Cerrado,2016-02-29,20000,2015-03-31,2015-09-30,Sin pagos últimamente
1020467606,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159172,Cerrado,2017-03-28,20000,2015-01-31,2016-09-30,Problemas económicos
1020443560,Cerrado,2021-06-02,30000,2019-09-25,2021-05-25,Problemas económicos
1020472791,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159180,Cerrado,2016-05-24,25000,,,Sin primer pago
1020472795,Cerrado,2022-09-20,30000,2022-03-01,2022-09-01,Disminución
1020159198,Cerrado,2015-04-21,20000,,,Sin primer pago
1020443672,Cerrado,2020-10-26,50000,,,Sin primer pago
1020472788,Cerrado,2022-05-27,30000,,,Sin primer pago
1020159206,Cerrado,2017-04-28,25000,2015-03-31,2016-12-31,Problemas económicos
1020472798,Cerrado,2022-07-22,30000,2022-03-01,2022-03-01,Solo un Pago
1020159214,Cerrado,2016-04-13,20000,,,Problemas económicos
1020472796,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159222,Cerrado,2015-04-21,20000,,,Sin primer pago
1020443675,Cerrado,2020-09-24,50000,2019-09-01,2020-08-01,Disminución
1020472799,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159230,Cerrado,2017-12-03,20000,2016-02-29,,Limpieza de datos
1020364392,Cerrado,2021-07-21,30000,2019-08-01,2021-07-01,Problemas económicos
1020472802,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159248,Cerrado,2016-12-31,30000,,,Sin primer pago
1020443677,Cerrado,2020-03-13,50000,,,Sin primer pago
1020472801,Cerrado,2022-06-30,30000,,,Sin primer pago
1020159263,Cerrado,2017-12-03,20000,2016-03-31,,Limpieza de datos
1020443679,Cerrado,2023-07-17,50000,2019-08-01,2023-07-01,Aumento
1020472803,Cerrado,2022-03-29,30000,,,Sin primer pago
1020159297,Cerrado,2015-06-30,20000,2015-03-31,2015-06-30,Problemas económicos
1020472804,Cerrado,2022-02-23,50000,,,Sin primer pago
1020443680,Cerrado,2019-12-18,20000,,,Sin primer pago
1020472805,Cerrado,2022-05-27,30000,,,Sin primer pago
1020159313,Cerrado,2015-04-22,20000,,,Sin primer pago
1020472808,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159321,Cerrado,2016-05-23,20000,,,Sin primer pago
1020443681,Cerrado,2022-11-11,30000,2019-10-01,2022-11-01,Aumento
1020472814,Cerrado,2022-05-27,50000,,,Sin primer pago
1020159347,Cerrado,2015-05-06,20000,2015-02-28,2015-05-31,Problemas económicos
1020443683,Cerrado,2022-02-09,30000,2019-08-01,2022-02-01,Aumento
1020472818,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159354,Cerrado,2015-01-27,20000,,,Sin primer pago
1020159362,Cerrado,2015-04-21,20000,,,Sin primer pago
1020472819,Cerrado,2022-05-27,30000,,,Sin primer pago
1020159388,Cerrado,2022-10-28,30000,2015-01-31,2022-10-01,Aumento
1020412140,Cerrado,2021-01-28,20000,2020-02-01,2021-01-01,Problemas económicos
1020472821,Cerrado,2022-03-03,30000,,,Sin primer pago
1020159396,Cerrado,2015-09-29,20000,,,Problemas económicos
1020443808,Cerrado,2019-08-26,30000,,,Disminución
1020472822,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159404,Cerrado,2015-04-21,20000,,,Sin primer pago
1020472828,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159420,Cerrado,2020-04-20,20000,2015-01-31,2020-04-02,Disminución
1020472773,Cerrado,2022-08-06,30000,2022-03-01,2022-08-01,Mal servicio / Mala atención
1020159446,Cerrado,2015-04-21,20000,,,Sin primer pago
1020472830,Cerrado,2023-01-12,30000,2022-03-01,2022-08-01,Problemas económicos
1020159453,Cerrado,2016-01-12,20000,,,Sin primer pago
1020443810,Cerrado,2020-07-06,30000,,,Sin primer pago
1020159461,Cerrado,2021-07-19,20000,2015-01-31,2021-07-01,Aumento
1020472833,Cerrado,2022-04-26,30000,2022-04-14,2022-04-14,Solo un Pago
1020159479,Cerrado,2015-11-04,20000,2015-01-31,2015-01-31,Sin pagos últimamente
1020362115,Cerrado,2022-05-17,30000,2019-08-01,2022-05-01,Aumento
1020159487,Cerrado,2016-05-24,20000,,,Sin primer pago
1020159511,Cerrado,2015-04-21,20000,,,Sin primer pago
1020159537,Cerrado,2018-08-22,20000,2015-01-31,2017-03-01,Otra
1020433669,Cerrado,2019-08-01,15000,,,Disminución
1020472838,Cerrado,2022-05-12,30000,,,Sin primer pago
1020159545,Cerrado,2016-05-24,20000,,,Sin primer pago
1020472841,Cerrado,2022-05-12,30000,,,Sin primer pago
